,Month,Sector,Coal_CO2Emissions,NaturalGas_CO2Emissions,Distillate_FuelOil_CO2Emissions,HGL_CO2Emissions,Petroleum_CO2Emissions,Residual_fuelOil_CO2Emissions,Share_OfElectricPower_CO2Emissions,Other_CO2Emissions,Total_CO2Emissions
2002,1994-05-01,electric,126.424,15.238,0.632,,6.598,5.013,,0.8250000000000001,148.608
2003,1994-06-01,electric,146.556,22.48,1.016,,9.334000000000001,7.16,,0.798,178.589
2004,1994-07-01,electric,153.288,25.57,0.831,,8.889,6.814,,0.8250000000000001,187.949
2005,1994-08-01,electric,151.671,26.973,0.554,,5.977,4.357,,0.8250000000000001,184.913
2006,1994-09-01,electric,133.159,20.88,0.472,,5.042,3.56,,0.798,159.375
2007,1994-10-01,electric,129.156,18.621,0.44,,4.66,3.215,,0.8250000000000001,152.759
2008,1994-11-01,electric,124.004,16.317,0.468,,4.543,3.117,,0.798,145.183
2009,1994-12-01,electric,136.597,14.671,0.569,,4.899,3.406,,0.8250000000000001,156.53
2010,1995-01-01,electric,143.021,14.184,0.542,,4.838,2.923,,0.878,162.234
2011,1995-02-01,electric,127.706,12.017,0.675,,7.138,5.133,,0.793,146.989
2012,1995-03-01,electric,127.28,17.501,0.465,,3.684,2.099,,0.878,148.783
2013,1995-04-01,electric,118.351,16.354,0.471,,3.539,2.294,,0.85,138.707
2014,1995-05-01,electric,125.449,18.391,0.582,,4.867,3.005,,0.878,148.945
2015,1995-06-01,electric,138.839,21.191,0.613,,5.159,3.074,,0.85,165.302
2016,1995-07-01,electric,159.553,29.025,0.964,,7.351,5.157,,0.878,196.193
2017,1995-08-01,electric,167.628,33.412,1.464,,8.808,5.618,,0.878,209.862
2018,1995-09-01,electric,137.401,22.559,0.463,,5.2989999999999995,3.419,,0.85,165.4
2019,1995-10-01,electric,132.8,17.095,0.478,,4.404,2.33,,0.878,154.379
2020,1995-11-01,electric,134.52,14.121,0.539,,4.697,2.362,,0.85,153.289
2021,1995-12-01,electric,147.312,12.309,0.729,,7.154,5.087,,0.878,166.984
2022,1996-01-01,electric,153.837,12.63,0.941,,7.995,5.586,,0.871,174.599
2023,1996-02-01,electric,138.376,10.242,1.203,,8.14,5.805,,0.8150000000000001,157.007
2024,1996-03-01,electric,138.292,11.704,0.763,,5.986,4.299,,0.871,156.391
2025,1996-04-01,electric,124.822,12.71,0.479,,3.6500000000000004,2.127,,0.843,141.502
2026,1996-05-01,electric,134.946,19.829,0.648,,4.387,2.573,,0.871,159.45
2027,1996-06-01,electric,147.155,22.443,0.518,,5.764,4.09,,0.843,175.627
2028,1996-07-01,electric,160.858,26.799,0.633,,7.94,5.603,,0.871,195.616
2029,1996-08-01,electric,162.915,27.517,0.537,,7.003,4.422,,0.871,197.284
2030,1996-09-01,electric,144.022,21.343,0.571,,5.607,3.339,,0.843,170.967
2031,1996-10-01,electric,143.326,16.962,0.515,,4.119,2.208,,0.871,164.58
2032,1996-11-01,electric,147.244,12.73,0.533,,4.715,2.964,,0.843,164.923
2033,1996-12-01,electric,155.73,9.929,0.743,,6.218,4.171,,0.871,172.096
2034,1997-01-01,electric,162.152,10.253,0.921,,7.576,5.827,,0.909,180.476
2035,1997-02-01,electric,135.796,10.56,0.464,,4.35,3.065,,0.8210000000000001,151.117
2036,1997-03-01,electric,138.416,13.98,0.459,,3.9240000000000004,2.952,,0.909,156.972
2037,1997-04-01,electric,130.251,14.256,0.572,,4.593,2.498,,0.88,149.219
2038,1997-05-01,electric,136.447,17.049,0.521,,5.505,2.988,,0.909,158.912
2039,1997-06-01,electric,147.54,21.934,0.754,,7.628,4.736,,0.88,176.912
2040,1997-07-01,electric,169.012,31.645,1.405,,9.634,6.1,,0.909,210.136
2041,1997-08-01,electric,164.831,28.814,0.74,,8.383000000000001,5.273,,0.909,201.752
2042,1997-09-01,electric,152.266,24.536,0.568,,8.327,5.369,,0.88,184.813
2043,1997-10-01,electric,152.066,18.006,0.603,,7.673,4.994,,0.909,177.616
2044,1997-11-01,electric,146.341,13.241,0.568,,7.278,4.707,,0.88,166.738
2045,1997-12-01,electric,160.901,14.523,0.599,,7.708,5.154,,0.909,183.064
2046,1998-01-01,electric,159.512,13.019,0.483,,7.2330000000000005,4.526,,0.895,179.547
2047,1998-02-01,electric,138.604,10.177,0.378,,6.234,4.11,,0.809,154.95
2048,1998-03-01,electric,144.061,14.774,0.553,,8.719,6.38,,0.895,167.556
2049,1998-04-01,electric,133.342,14.458,0.452,,7.3309999999999995,4.865,,0.866,154.99
2050,1998-05-01,electric,146.166,22.069,0.931,,9.726999999999999,6.71,,0.895,177.814
2051,1998-06-01,electric,158.502,28.801,1.448,,12.263,8.437,,0.866,199.242
2052,1998-07-01,electric,174.896,34.154,1.568,,13.743,9.668,,0.895,222.434
2053,1998-08-01,electric,174.646,34.736,1.451,,13.218,9.417,,0.895,222.32
2054,1998-09-01,electric,156.62,28.958,1.215,,10.775,7.342,,0.866,196.11
2055,1998-10-01,electric,147.251,18.689,0.457,,7.847,5.336,,0.895,173.655
2056,1998-11-01,electric,139.318,13.483,0.464,,7.816,5.336,,0.866,160.475
2057,1998-12-01,electric,154.231,14.331,0.628,,8.973,6.492,,0.895,177.503
2058,1999-01-01,electric,161.298,14.836,1.129,,11.015,8.023,,0.904,187.122
2059,1999-02-01,electric,138.005,12.619,0.425,,8.801,6.837,,0.8170000000000001,159.473
2060,1999-03-01,electric,145.089,17.164,0.521,,9.629,7.147,,0.904,171.805
2061,1999-04-01,electric,137.428,21.261,0.797,,8.363,5.805,,0.875,167.046
2062,1999-05-01,electric,144.811,22.667,0.607,,8.697000000000001,6.113,,0.904,176.091
2063,1999-06-01,electric,157.29,26.949,0.996,,9.772,6.791,,0.875,193.894
2064,1999-07-01,electric,179.321,36.327,2.306,,13.842,9.126,,0.904,229.189
2065,1999-08-01,electric,173.611,36.119,1.424,,11.913,7.827,,0.904,221.216
2066,1999-09-01,electric,154.789,23.349,0.6,,7.415,5.167,,0.875,185.604
2067,1999-10-01,electric,147.442,19.906,0.489,,6.3709999999999996,4.224,,0.904,173.794
2068,1999-11-01,electric,142.017,14.21,0.555,,4.745,2.646,,0.875,161.075
2069,1999-12-01,electric,154.302,14.506,0.504,,4.7589999999999995,2.288,,0.904,173.488
2070,2000-01-01,electric,172.812,17.569,1.014,,8.053,4.161,,0.89,197.885
2071,2000-02-01,electric,155.668,15.403,0.612,,5.701,2.742,,0.8330000000000001,176.432
2072,2000-03-01,electric,152.267,19.156,0.523,,4.67,2.593,,0.89,176.206
2073,2000-04-01,electric,137.223,19.807,0.472,,4.899,2.836,,0.861,161.994
2074,2000-05-01,electric,151.153,28.499,1.101,,7.776,5.227,,0.89,187.594
2075,2000-06-01,electric,165.685,28.357,0.951,,9.787,7.075,,0.861,203.81
2076,2000-07-01,electric,172.726,34.419,1.122,,8.738,6.577,,0.89,216.253
2077,2000-08-01,electric,179.381,37.855,1.26,,11.443,8.161,,0.89,228.558
2078,2000-09-01,electric,158.544,26.157,0.851,,9.68,7.279,,0.861,194.467
2079,2000-10-01,electric,156.549,19.685,0.586,,7.33,5.523,,0.89,183.844
2080,2000-11-01,electric,154.933,16.634,0.741,,6.645,4.586,,0.861,178.415
2081,2000-12-01,electric,169.425,17.248,3.823,,13.873999999999999,8.633,,0.89,200.728
2082,2001-01-01,electric,171.288,18.445,3.457,,15.441,10.161,,0.9550000000000001,205.217
2083,2001-02-01,electric,146.109,16.959,1.151,,8.982000000000001,6.179,,0.863,172.087
2084,2001-03-01,electric,150.988,19.66,1.267,,10.004000000000001,7.111,,0.9550000000000001,180.795
2085,2001-04-01,electric,136.387,20.833,1.122,,9.286,6.854,,0.925,166.775
2086,2001-05-01,electric,148.705,23.497,0.933,,8.886,6.457,,0.9550000000000001,181.295
2087,2001-06-01,electric,159.372,26.691,0.792,,10.287,7.809,,0.925,196.431
2088,2001-07-01,electric,176.804,34.331,0.756,,9.632,6.889,,0.9550000000000001,220.73
2089,2001-08-01,electric,180.577,37.196,1.129,,12.374,9.176,,0.9550000000000001,230.068
2090,2001-09-01,electric,153.121,27.617,0.527,,6.735,4.308,,0.925,187.448
2091,2001-10-01,electric,146.562,25.231,0.58,,5.946,3.536,,0.9550000000000001,177.78
2092,2001-11-01,electric,142.291,18.973,0.456,,5.4270000000000005,3.359,,0.925,166.809
2093,2001-12-01,electric,156.63,19.878,0.548,,6.102,3.466,,0.9550000000000001,182.521
2094,2002-01-01,electric,159.273,20.591,0.799,,6.755,3.244,,1.115,186.377
2095,2002-02-01,electric,139.409,18.583,0.494,,6.05,2.733,,1.007,163.637
2096,2002-03-01,electric,146.517,21.934,0.794,,8.163,4.377,,1.115,176.233
2097,2002-04-01,electric,138.28,21.827,0.756,,7.7090000000000005,4.101,,1.079,167.47
2098,2002-05-01,electric,147.879,22.125,0.876,,8.19,4.094,,1.115,177.698
2099,2002-06-01,electric,161.477,29.726,0.738,,8.335,4.129,,1.079,198.883
2100,2002-07-01,electric,179.258,39.57,1.135,,9.607,5.4,,1.115,228.014
2101,2002-08-01,electric,177.299,38.699,1.056,,9.847,5.338,,1.115,225.232
2102,2002-09-01,electric,162.597,30.671,0.712,,8.120000000000001,4.264,,1.079,200.895
2103,2002-10-01,electric,155.969,23.846,0.835,,7.772,4.292,,1.115,187.379
2104,2002-11-01,electric,153.238,18.963,0.583,,6.277,3.157,,1.079,178.289
2105,2002-12-01,electric,167.698,19.434,0.726,,7.915,4.337,,1.115,194.736
2106,2003-01-01,electric,175.426,20.732,1.952,,10.949,6.639,,1.003,206.93
2107,2003-02-01,electric,152.55,18.143,1.666,,9.532,5.692,,0.906,180.043
2108,2003-03-01,electric,150.839,19.577,1.244,,8.873000000000001,5.811,,1.003,179.384
2109,2003-04-01,electric,138.25,19.082,0.669,,8.364,4.992,,0.971,165.315
2110,2003-05-01,electric,147.413,21.321,1.075,,7.659,4.024,,1.003,176.116
2111,2003-06-01,electric,159.972,23.579,1.23,,10.243,5.943,,0.971,193.229
2112,2003-07-01,electric,178.562,34.113,1.026,,11.504000000000001,6.942,,1.003,223.414
2113,2003-08-01,electric,181.577,36.991,0.886,,11.794999999999998,7.4,,1.003,229.611
2114,2003-09-01,electric,161.857,25.362,0.522,,8.738,4.808,,0.971,195.223
2115,2003-10-01,electric,155.256,22.132,0.531,,8.572000000000001,4.559,,1.003,185.222
2116,2003-11-01,electric,155.92,18.843,0.483,,7.1160000000000005,3.126,,0.971,181.097
2117,2003-12-01,electric,172.337,18.19,0.727,,9.620000000000001,5.347,,1.003,199.377
2118,2004-01-01,electric,175.255,19.636,1.809,,13.719000000000001,7.912,,0.978,207.589
2119,2004-02-01,electric,157.463,20.291,0.614,,9.087,5.037,,0.915,186.037
2120,2004-03-01,electric,149.339,20.377,0.55,,9.361,5.346,,0.978,178.322
2121,2004-04-01,electric,138.08,21.138,0.474,,8.902000000000001,4.982,,0.9460000000000001,167.344
2122,2004-05-01,electric,153.741,26.315,0.714,,10.075000000000001,5.721,,0.978,189.289
2123,2004-06-01,electric,163.933,27.65,0.67,,10.346,6.248,,0.9460000000000001,201.161
2124,2004-07-01,electric,178.444,34.062,0.609,,11.418,7.198,,0.978,223.097
2125,2004-08-01,electric,175.818,33.253,0.574,,10.979000000000001,6.431,,0.978,219.041
2126,2004-09-01,electric,163.094,28.728,0.672,,8.669,4.615,,0.9460000000000001,199.747
2127,2004-10-01,electric,155.512,23.862,0.452,,8.043000000000001,3.901,,0.978,186.55
2128,2004-11-01,electric,156.513,20.418,0.398,,7.125,3.431,,0.9460000000000001,183.355
2129,2004-12-01,electric,174.826,21.013,0.775,,9.648,5.186,,0.978,204.621
2130,2005-01-01,electric,175.42,20.931,1.268,,11.447000000000001,6.167,,0.987,206.78
2131,2005-02-01,electric,153.473,17.97,0.376,,7.702,3.616,,0.892,178.182
2132,2005-03-01,electric,159.772,20.991,0.44,,8.573,4.241,,0.987,188.377
2133,2005-04-01,electric,140.474,21.206,0.447,,7.378,3.374,,0.9550000000000001,168.235
2134,2005-05-01,electric,151.564,22.983,0.48,,7.547000000000001,3.05,,0.987,181.072
2135,2005-06-01,electric,171.042,32.257,0.615,,10.934000000000001,6.059,,0.9550000000000001,213.058
2136,2005-07-01,electric,183.989,42.2,0.939,,12.547,7.425,,0.987,237.631
2137,2005-08-01,electric,185.923,42.971,1.062,,13.896,8.415,,0.987,241.567
2138,2005-09-01,electric,169.132,31.343,0.812,,11.798,7.146,,0.9550000000000001,211.308
2139,2005-10-01,electric,160.597,23.581,0.612,,10.099,5.645,,0.987,193.343
2140,2005-11-01,electric,155.816,20.272,0.445,,7.307,3.392,,0.9550000000000001,182.616
2141,2005-12-01,electric,175.571,22.078,1.054,,12.339,7.287,,0.987,208.976
2142,2006-01-01,electric,166.079,17.302,0.452,,7.016,2.564,,1.011,189.409
2143,2006-02-01,electric,154.147,18.81,0.404,,5.926,1.975,,0.913,178.022
2144,2006-03-01,electric,156.916,22.112,0.321,,5.014,1.332,,1.011,183.372
2145,2006-04-01,electric,138.011,23.144,0.426,,5.506,1.663,,0.979,165.931
2146,2006-05-01,electric,153.142,27.411,0.428,,5.228,1.618,,1.011,185.2
2147,2006-06-01,electric,166.083,34.177,0.489,,6.572,2.522,,0.979,206.03
2148,2006-07-01,electric,184.712,46.904,0.619,,7.837,3.287,,1.011,238.498
2149,2006-08-01,electric,186.748,45.632,0.704,,8.735,4.326,,1.011,240.273
2150,2006-09-01,electric,160.392,29.76,0.347,,5.569,1.882,,0.979,195.03
2151,2006-10-01,electric,159.246,28.639,0.411,,5.9079999999999995,2.11,,1.011,193.11
2152,2006-11-01,electric,156.524,21.539,0.411,,5.408,2.027,,0.979,182.963
2153,2006-12-01,electric,170.691,22.51,0.458,,5.291,1.766,,1.011,197.969
2154,2007-01-01,electric,174.246,24.34,0.604,,6.53,2.659,,0.991,204.474
2155,2007-02-01,electric,159.689,23.118,1.073,,8.138,4.482,,0.895,190.549
2156,2007-03-01,electric,155.463,22.587,0.53,,5.582000000000001,2.438,,0.991,183.317
2157,2007-04-01,electric,143.963,24.603,0.413,,5.295999999999999,2.331,,0.9590000000000001,173.544
2158,2007-05-01,electric,154.204,27.539,0.429,,5.289,2.089,,0.991,186.637
2159,2007-06-01,electric,170.47,34.099,0.52,,6.327,2.611,,0.9590000000000001,210.257
2160,2007-07-01,electric,183.486,41.277,0.505,,5.958,2.613,,0.991,230.292
2161,2007-08-01,electric,188.309,52.629,0.723,,7.247,3.574,,0.991,247.701
2162,2007-09-01,electric,167.093,37.073,0.41,,5.4350000000000005,2.277,,0.9590000000000001,209.186
2163,2007-10-01,electric,159.277,32.781,0.475,,5.082000000000001,2.15,,0.991,196.902
2164,2007-11-01,electric,156.584,24.322,0.398,,3.742,1.021,,0.9590000000000001,184.447
2165,2007-12-01,electric,173.466,27.041,0.5,,4.938,1.539,,0.991,204.987
2166,2008-01-01,electric,177.774,28.885,0.685,,5.061,1.54,,1.016,211.318
2167,2008-02-01,electric,163.031,23.851,0.507,,4.371,1.241,,0.9500000000000001,190.892
2168,2008-03-01,electric,156.613,25.031,0.397,,3.679,1.097,,1.016,185.245
2169,2008-04-01,electric,144.451,25.497,0.397,,4.027,1.244,,0.983,173.765
2170,2008-05-01,electric,152.548,25.799,0.398,,3.978,1.33,,1.016,182.217
2171,2008-06-01,electric,168.153,36.112,0.575,,5.561,2.231,,0.983,209.432
2172,2008-07-01,electric,184.498,42.442,0.423,,4.734999999999999,1.836,,1.016,231.454
2173,2008-08-01,electric,179.902,41.406,0.375,,4.5169999999999995,1.545,,1.016,225.542
2174,2008-09-01,electric,160.678,32.704,0.372,,4.684,1.856,,0.983,197.821
2175,2008-10-01,electric,150.528,29.592,0.328,,4.038,1.118,,1.016,183.878
2176,2008-11-01,electric,152.224,24.846,0.359,,3.971,1.249,,0.983,180.842
2177,2008-12-01,electric,167.988,25.882,0.569,,4.712,1.767,,1.016,198.41
2178,2009-01-01,electric,168.94,26.446,0.8,,6.012,2.821,,0.988,201.191
2179,2009-02-01,electric,138.399,24.6,0.474,,3.782,1.126,,0.893,166.583
2180,2009-03-01,electric,134.101,27.094,0.526,,4.1930000000000005,0.955,,0.988,165.02
2181,2009-04-01,electric,125.109,24.462,0.333,,3.556,0.807,,0.9560000000000001,152.875
2182,2009-05-01,electric,131.263,27.915,0.423,,3.9139999999999997,1.053,,0.988,162.861
2183,2009-06-01,electric,147.159,34.817,0.401,,3.9459999999999997,1.107,,0.9560000000000001,185.659
2184,2009-07-01,electric,157.018,42.151,0.372,,4.112,1.208,,0.988,203.003
2185,2009-08-01,electric,161.476,45.534,0.399,,4.275,1.426,,0.988,211.047
2186,2009-09-01,electric,137.118,37.384,0.304,,3.6260000000000003,0.89,,0.9560000000000001,177.867
2187,2009-10-01,electric,138.895,29.096,0.349,,2.8470000000000004,1.002,,0.988,171.077
2188,2009-11-01,electric,136.18,24.774,0.342,,2.41,0.595,,0.9560000000000001,163.583
2189,2009-12-01,electric,164.496,28.202,0.439,,3.002,0.6,,0.988,195.705
2190,2010-01-01,electric,169.536,29.557,1.054,,4.832,1.363,,0.9680000000000001,203.686
2191,2010-02-01,electric,149.728,25.97,0.365,,3.1369999999999996,0.501,,0.875,178.574
2192,2010-03-01,electric,142.654,24.722,0.326,,3.411,0.593,,0.9680000000000001,170.51
2193,2010-04-01,electric,125.284,25.496,0.3,,3.029,0.573,,0.937,153.669
2194,2010-05-01,electric,141.692,30.255,0.439,,3.7430000000000003,0.97,,0.9680000000000001,175.492
2195,2010-06-01,electric,163.123,38.157,0.524,,4.759,1.486,,0.937,205.602
2196,2010-07-01,electric,177.16,48.522,0.561,,5.263,1.761,,0.9680000000000001,230.443
2197,2010-08-01,electric,176.65,51.004,0.458,,4.198,1.44,,0.9680000000000001,231.669
2198,2010-09-01,electric,148.402,37.668,0.379,,3.4240000000000004,0.871,,0.937,189.344
2199,2010-10-01,electric,132.125,30.833,0.331,,2.897,0.548,,0.9680000000000001,165.814
2200,2010-11-01,electric,135.915,26.861,0.381,,2.63,0.489,,0.937,165.464
2201,2010-12-01,electric,165.295,30.549,0.795,,4.054,0.973,,0.9680000000000001,199.723
2202,2011-01-01,electric,166.304,29.208,0.566,,4.482,0.824,,0.996,199.444
2203,2011-02-01,electric,135.734,26.17,0.39,,3.311,0.483,,0.899,164.896
2204,2011-03-01,electric,133.859,26.061,0.379,,3.878,0.545,,0.996,163.316
2205,2011-04-01,electric,123.646,28.184,0.424,,2.955,0.653,,0.9630000000000001,154.81
2206,2011-05-01,electric,135.484,30.903,0.41,,3.025,0.607,,0.996,169.403
2207,2011-06-01,electric,155.011,37.791,0.408,,3.4690000000000003,0.615,,0.9630000000000001,196.012
2208,2011-07-01,electric,173.723,50.729,0.479,,4.167,0.759,,0.996,228.151
2209,2011-08-01,electric,169.982,49.801,0.35,,3.6310000000000002,0.649,,0.996,223.094
2210,2011-09-01,electric,141.452,36.966,0.307,,3.3419999999999996,0.473,,0.9630000000000001,181.443
2211,2011-10-01,electric,128.316,31.061,0.313,,2.646,0.467,,0.996,162.086
2212,2011-11-01,electric,123.625,29.328,0.32,,2.183,0.457,,0.9630000000000001,155.396
2213,2011-12-01,electric,135.523,33.203,0.373,,2.87,0.455,,0.996,171.571
2214,2012-01-01,electric,129.588,35.11,0.357,,3.194,0.499,,1.003,167.725
2215,2012-02-01,electric,115.288,34.877,0.286,,2.516,0.376,,0.9380000000000001,152.691
2216,2012-03-01,electric,105.121,36.456,0.261,,1.7269999999999999,0.424,,1.003,143.786
2217,2012-04-01,electric,94.708,38.626,0.294,,1.659,0.397,,0.9700000000000001,135.48
2218,2012-05-01,electric,115.001,43.922,0.374,,2.025,0.417,,1.003,161.333
2219,2012-06-01,electric,131.214,47.572,0.367,,2.342,0.644,,0.9700000000000001,181.432
2220,2012-07-01,electric,158.387,58.49,0.399,,2.645,0.767,,1.003,219.786
2221,2012-08-01,electric,151.414,54.282,0.312,,2.427,0.556,,1.003,208.346
2222,2012-09-01,electric,127.229,43.384,0.273,,2.152,0.417,,0.9700000000000001,173.004
2223,2012-10-01,electric,121.784,36.176,0.293,,2.076,0.449,,1.003,160.371
2224,2012-11-01,electric,128.019,31.355,0.313,,2.105,0.401,,0.9700000000000001,161.754
2225,2012-12-01,electric,134.021,32.434,0.359,,2.151,0.414,,1.003,168.919
2226,2013-01-01,electric,137.051,34.27,0.465,,3.114,0.727,,0.975,174.449
2227,2013-02-01,electric,122.559,30.835,0.309,,2.48,0.483,,0.881,155.911
2228,2013-03-01,electric,128.602,32.755,0.295,,2.536,0.417,,0.975,163.956
2229,2013-04-01,electric,110.956,30.619,0.304,,2.409,0.422,,0.9430000000000001,144.086
2230,2013-05-01,electric,118.025,33.314,0.358,,3.162,0.417,,0.975,154.283
2231,2013-06-01,electric,137.022,39.947,0.299,,3.1710000000000003,0.445,,0.9430000000000001,179.869
2232,2013-07-01,electric,151.947,49.382,0.452,,3.5360000000000005,0.645,,0.975,204.621
2233,2013-08-01,electric,149.697,48.808,0.284,,3.297,0.48,,0.975,201.51
2234,2013-09-01,electric,132.781,40.723,0.276,,2.981,0.414,,0.9430000000000001,176.283
2235,2013-10-01,electric,121.072,34.523,0.279,,2.8070000000000004,0.412,,0.975,158.319
